artists,spotify_id,monthly_listeners
Requiem,7BUBmWGHZYTLEAMxlbmFNy,259
HT,,
Clockartz,7GVB7uYTgkeYtLJxYMYYDp,61500
CODA,4Lq7tU7ZrFbmxRoomnG72G,77400
UVIQUE,3fBgCjQOr2fku4LroZifDd,20200
Shockwave,5jSAw0F6ozmgnv71AAc5Io,37
The Pitcher,1QsT3VKbdtjMxXoy9myb2X,143900
Slim Shore,0g6xDSNn61xcJRSycDRuKk,25300
MC D,3Bb6ED8kMd7DqRZcgZShL1,2000
Dutch Master,0G6czIsavWpeviDbk6QlS3,17900
Omegatypez,15TjoFblYf6b1tYhfc6b9x,20200
Galactixx,450u38hSRh0Q2UyghEbjpS,329500
Scarra,75CWM6dvHUuLGsQj8fJyXr,38900
Lene Kokai,3ID70rgdBC9c45C6UWH7hp,13
Davide Sonar,4hM5zqr6QAzJSwOaVKgxxO,60400
Playboyz,2FrTrCj0DWy8AYkLturDhH,47000
Luminite,56uBktjCLyONyLAgE7VBq1,41600
GABS,74Q5f1hBFoIX6fK8d4jxBn,18400
David Spekter,0F1UBU7ZD8HOR44X5M6eMT,15700
Miriam Romeyn,0aWMgBK0XdINUoV4skvQlM,1200
Killer MC,31xXjvqT3qFHK8S3RP3SSZ,4400
Energyzed,4nUaW0pYOGJuy6shGYNWfA,11800
Invector,6dzkjHwlCSs5uy93DoiZ1s,32800
High Voltage,3gp2KVOjzLgKMo0HIBsd6G,25100
Nightcraft,4IQIMZPSBfizEPPGdCmsXV,128500
Bass Chaserz,5SxjKJ2HIg3dVQ427HYVHS,243700
Noise Cartel,5yDz8X7IIvH7PheEXbo3VN,78300
Donkey Rollers,42B9mEQV8cJNFLMtU8RTvR,32600
D-Charged,6bPXSfsHFvyltUwfqUrrLy,212200
Warface,1wuQQfTDZhgNb4GJyhThUs,1000000
Nova Jae,161GEfzSgsUSGUj4cbydUV,0
Code Black,0I5is4tdxHhT3Ft2EzPjlB,302900
Nitrouz,2LWNycSa5dfqLukyKdgQ86,8500
Concept Art,5WVDwdJ6jhLHQ2PuRQz7Yc,43200
Thyron,75jOSvJYkVT21xz5yll1xM,95000
MC Activate,2T6Y1C0xpZYgY2vBKNyr3n,46600
MC Flo,6kn1zMFsqWQgdLSUN69j9R,167900
Phyric,42fxTfRVl4nRiAcqbrfWbv,4000
2 Best Enemies,2On3f2wgmQSnNmDQGmsAca,23200
Sephyx,7MXzeG7zoG8pKpqKCOqcZL,182300
Syren,4vwfPRd3hcN6jWAAWjvKjz,96
Dillytek,7jyPELo8anRil0femQikVJ,9400
Kristina Antuna,41dAIf2IkI9w4bldfUKQHC,6800
Abject,7BOCr0c0FIYAUjmRpiwjBV,16900
Damian Ray,5liX0vRbvORENzGrNlmJ4J,4900
Ava Silver,0l6LU5NRvLTVeRDJZznwLX,482100
Madoc,3eJkzc3PSoGAxivOq679pz,17900
OJKB,3hWdtIRsz2fBmL42R2W4nM,9300
The Festy Boys,33XCy8WMiwHb2yNQcLYDVw,4900
Weapon X,1TgOIEQXWThgGkrfgzYjSr,4200
Chain Reaction,2voeq1SXqaRk45wpKHJhgz,24200
Laura Borincaj,1eLQdmmfHYqIi6A5xDbSHD,0
Scabtik,6mRyTGlFH3JnDgukiZnQ3O,9400
Dope D.O.D.,64UHlFDUkT8Hx3RCtDUieN,141800
The Partysquad,2dQgOfBP52UwjegY8FwJAY,529500
Donnie,2ylIKKdMukkuprCgY4ZDFE,2000000
FeestDJRuud,0IId5Ktyl22C7W9PtisEXD,207400
PANE,0zVau5X3ncPpDEpykdb9iZ,711
Jackro,2DmEO1qBeq9jc3HPI7V3H5,14500
Kruelty,0R2MCc7Bg2RsZb7nOKpJdU,8000
Cryex,5NkT0VLTEXldi82KVVnG1b,89400
Matzic,5icd9CGTLeERkT6s20imCs,18200
Ambassador Inc,3vPo8qS138wFMDYmd9skVF,29700
D-Mind,6gksFZdSyTfEL92NPQbnXq,97400
Qriminal,2sTHvEmfr75UDmlFFsdRot,53400
Ressurectz,3RoxAJrso1XZowEEwtCbxq,4100
Vasto,0v0lRQ2d19nbzhnXMSJ2FI,918
MC Synergy,1FLdd3d0lSuFCmD2RSC2pH,49400
Mizz Behave,5Coy3LB2u96Z2pMGKf7mRw,6000
Section 1,1eUs3gA8ifp4ovLgmDloXQ,3900
fawlin,1u5hEHvd4fpHDUye3r9lAm,111800
Und3rsound,6Mu4CynRtQyYX8al5IJO47,153700
Twisted Melodiez,2sN34Lk5QETeCVOWlJXtk5,23500
MVTATE,16KgfaVMW0Br4MhQ4dGx2R,24800
Sickmode,5PbgCU02dfdBCAzpOaNmYW,1400000
Dirty Workz,02oW60rlHXuLMBiODd6nob,209100
Sydney Talor,4MHfRpOapn76nELDb6GzQs,0
Hatom,3EX77r8FNIDXOQ1xGtXKZJ,7200
Mad Monk,2r0v3z5tx5SKsRvNxrKV3Z,307
KIMM,5cCJJZAUeepbo5GMyyFSc7,0
Vexxed,4U4WW29L9MGr8y8xeh0REo,123
In-Phase,52HrdVaG2eVCSWx762WoKi,11000
Voidax,2JqPH5sGxBA5lDMUmO5uAE,13900
Maegan Cottone,3d8BRJdkVQMFmdRu2eR3yg,0
SMD,0wPgHaRY4JYnF4zPhOwIeH,14200
Killer Clown,7p5TKxWGUxCDX8aOXf8hmp,3500
Dansado & De Feestmeester,1Mkig7lvNqKA8Z6QAKy8vG,65700
Mad B,294tFddzo93M9ArmZPd3Mw,1600
Hardstyle Masterz,7kcM0lGlmNngiC2CD0YoXG,22200
Rave Channel,1GEpPyjX1CoctmEuMQP0fj,657
Diego,055VzY1R9f871HvNBkeR0A,1600
DJ Ronnie,22k2HW7LyKmtnv422fu8Qb,7200
Southstylers,6sOgkz45JwQRmQg9MOyB1P,7700
Brooks,4mHAu7NX2UNsnGXjviBD9e,1400000
Kenai,6lca9phTiMCNjObnwuCFi1,379700
DV8 Rocks!,5NUaGHWxd57phABMyucacm,12500
B2A,3NrtaV1ncaTPdFXnbzSqQC,47200
Unifire,2UoIaHR2fZ1R5kMbA5Z5VU,3600
Demi Kanon,0MwTAzU4fDGGfrUAHzYwRJ,145500
Nino Lucarelli,2Z6k8JBzhJPPRIAyKaUEJZ,360200
Regain,2LG9AxpGxu0nzAEq18jRpb,0
A-Lusion,4GWz1hkqnRxvBqWIu6BUM2,25200
Redhead,0fS90MFrp1cEgJgmIsEWcq,97
Ivar Lisinski,6oOlcyS4ENFeZq2CIlxIOU,16100
The BeatKrusher,1JuRY72tmWh2rKqz75gCl2,4400
DJ Stephanie,3HVrpP1tDmHMAlFmBOgzaO,11000
System of Loudness,08jahn2OvsxyyzSfquOkkx,2800
Restricted,7mx6iGwPF157vXwYcl1DQ3,3100000
Ecstatic,7tEAlsvmuaVnKQyswnonem,247100
MERYLL,4pqY01dGuzojomnVCXYbXC,1200000
Bright Visions,0emNN1sdeedFWTl0dY9FHw,5900
Revelators,6N5WzN9kXd0fBMGXuTSFg9,96
Seconds From Space,66BO2VbuhuZscbbV1VjEw2,12400
Spectre,64PgCX2YVSrByCghC2DvrO,178
Acti,03pEKz09CycmEd5s2itQKa,8500
Zot,15NawrSPFEFjFGfvoVmaBY,615
Luxtreme,7Gs7ELP6TZK3IxiQunEtYf,4500
Disarray,5HzAVjYVX8EYbLnNv9Vrke,93800
Crude Intentions,5zXPv1332E2IWXvjotBr09,188200
Joost,6s5ubAp65wXoTZefE01RNR,3400000
Zushi,4TEtKIGm8DIkdq2LGFlBaw,530
Fracus & Darwin,07VU01S53IQXG9yXvqRKeL,16300
Cimo Fränkel,76ftqv1cm1EkrgWiC1pUUV,58200
Bioweapon,3EfUmgy6o1IOQBL4vXKgwd,46700
Sjaak,2YjydjpJfm9VAtiV0XRmkm,298200
Billy Dans,1eCYPvT9MAbK5htIBYQ4dW,912100
Ivan Carsten,4A05OVNldlBvhs9aAi9R9d,4300
Retrospect,02cgbE5SpwHn1ekru3U3Rv,1300
Serzo,3OhUveXjN6gDbNt7ygN8z6,158700
Trye,05qXxRLLCqng7W9z9cL0J1,24400
Qaos,7tsp4Do6sGaLVMS9FzJrnH,4800
Synthsoldier,2aYw1VignY89UokpxjuibF,41900
Neroz,76WqyxPmL1KmO2up8jbYOC,17300
Taylr Renee,27feHJH3VKyk8FgOndiWU8,1600000
Matsoe Matsoe,6C8e75Sp96VE2cyEno7pKG,453
Union,6ZirS85zGUFH38QdgITyT5,4500
Abyss & Judge,4qf5XXdaReYNKEqimVju5g,5600
Lauwri,51fPoYOdAZUujJJ9LBDsnK,66
Scope DJ,2ApjOdcW0b9j6gEIHXBhsW,51900
Waverider,69SYuxQAcaKHdgZYFMkJaR,20400
Devin Wild,4ksdbwHbqSmv7sWP3W6L21,234000
JGSW,1mRzzUiBiRmklHKtzlXvRz,12500
Mandy,1dbWYnoHYo0G1ICN1igoE9,3
Phrantic,2Bg6vhG3aY7ixxqEGZeos6,20500
DSTORTD,0tMSK9NhHH1TecqrCw1hgC,894
Refract,41lWiT1FGPMHKu8DEoOMGm,3500
Jerome,4xcDVatLFh6qlcm41er3LV,2400000
MC Alee,1g657VoenQETwCWCe0u1r1,4200
MC Dash,531t5fXoLsmwcUGhaVYYk6,19900
Gostosa,2qoQW9EBFpNjEmRUVV5Enw,15200
Michael Jo,0jqSpIpPWIxPpAyvfExLQC,52600
Splinta,4JDf1D22o4amMORrJvFG36,7
Rising Altitude,5RFmEYkMvEzTHPIDN3WP1q,9900
Rawframez,1S8hjzWUCcPJ5mEsu8CU4Z,3400
Physika,52NpY0nQvHw021b9j9Ke3y,29500
John Harris,1pDBb4n20yenVKIfmchhQC,74500
GridKiller,7njBiH1Uy0qNA8VvPPtEG7,42200
Primeshock,0BtiMLqwAvO3yHcPh5BWCS,292300
Sik-Wit-It,0bGzCTGusiViWT1R0QZLS6,462
The Hose,62fZ57CTJIQrNNU7xLwmL4,4000
Monkaholics,05jkgJCHDpTEHzoWTrYhk8,483
John Kho,0VchsYZoaIrsXSCaJwKWlY,57
Mutilator,3AkGIMk9xwDj4A5ttNBPiN,301000
Mc DV8,5IwlEnjuTzjzusAsvjwfsw,24100
Hardstyle Mafia,2ZDQRYaCNTMLiOgHG9wA93,8600
Second Identity,5983K2UKyCVXR16kyoLjl8,2600
Nikkita,6fFCZZA5OrqiXFGPT7Na0v,220
Emphasis,3Tmiv882YugjBpfLYSHZ0o,24
Razzle,27CJgXN8xJPvnAhJnmzj2b,62
Yuna-X,0ppOkdxqSSolmlzAOi0Lmi,482
Fraw,4AGDRCSqrobTOwmsvPuSrC,208500
Hardfunction,4wm2p43N7iw80NkW0T5QmF,1500
Marco Oostra,,
Project One,7fMJN4fdEwmFWd8uz5pnKx,250000
POPR3B3L,7FrGpBVLTMWtxSdpHA1al0,36900
Schizophrenix,3SY0Mr5xahRmqEQEiH2Bq1,752
The Beholder,3VAKo64i0xQ4xjNNWmRkiG,11200
Art Frequency,6k5CoCWSyDULUdbbjohKIi,2800
MC Raise,36Bocpahok6SYyJhPWnlht,25400
Mortalis,3LhZKtboRSFVpWtnZPSXgk,2700
Jimmy Tailor,4mj3rKjH0oK1vGLpsR7cPm,5000
Lady Bee,5WuoHUDzojO8oto22ahnwN,340500
Chris One,1fco4riXaELODB1jc1067g,11600
LXCPR,3paZuq5Z5ujlOTr3XvQEU0,64599
Lea König,2m29CUD2yGArHe4Fhpir5I,23
Cazz Major,6OYSnS0zxUX6XIAWKhJGnl,0
N-Vitral,5yirHkilaq4YSjO9BY6oy3,786700
Aftershock,6KlY7jizsLWQcXR1F2Sn9j,303200
X JAPAN,4VrqQQy6X0hlMtqY5gp6Wx,498600
Riff,3uMm7CPUx2akjaBXYIveP7,294400
Los Antiguos,25WqiGGqVjN0gLpVHqaP91,27700
De La Tierra,765lwJRjITnyzWPOjM4Vc1,10500
Asspera,0iy7QDMTG00FqTFtlnImPO,35900
Rata Blanca,632M26jlmnCrL8CqD5i7Kd,4400000
Almafuerte,6qYd7xlmeeeDkPfx6mZ9PV,396200
Stam1na,41nB823nb3wxEI25UeGHqG,63900
Pappo,1db5TWniHR7iqwXer7AiQ2,686700
Ricardo Iorio,0HNFg6mSgz7WLcN74CI3oT,230100
Carajo,5tDdTDGy0l8rHkeLaaEyyN,76400
Hermetica,6j6Ld5h0aFgH0VQWQNazS7,164300
OConnor,2fkbcrv0tNgxkzT0wvivRN,47100
Anna Eriksson,3hkOwPeGLYPraanLOYiYWV,96800
Viejas Locas,7wTu5u7W3kc9Id5JAvSAFV,2000000
Malon,3MBsvBr8B6mfjO6txfT6uL,52700
Brothers of Metal,0WPCPYm5IDNtQjuJOGNPcy,821700
Barilari,0bEinswrM8NYuppKnMljIg,80400
Jens Johansson,731K8hmYLjjaLDXLuTaATP,2700
Emppu Vuorinen,7tyVsyB3kW8qHLs3ODFtpx,96
Sami Vänskä,1Fti89SFOrUJ6sc1OlLFHg,0
Jukka Nevalainen,1NcGGv2dh6XC2tJWaBWsj1,0
Beast In Black,0rEuaTPLMhlViNCJrg3NEH,1300000
Stepfather Fred,0Iq5o4V2ifynprGdV1aHZv,2800
Accept,3JDIAtVrJdQ7GFOX26LYpv,1200000
A.N.I.M.A.L.,6eoz7BtTcC5Q303xQtSgj9,66400
Chuck Jhonson and Juan Jose Burgos,0rLocKMoxKHy5NB9lHuWPO,32200
Richard Kaplan,6pwbEVmUjMKf33l6WulgRj,37600
Kotiteollisuus,0r9Q7acXxkDPoqfRfAb9Aw,102100
Horcas,0R0FEEepfDr3js3lsGPykq,53200
V8,,
Doro,5GLeyUhj8B8f5pJxqZllKl,172700
Lörihen,4HgUPVt7LhvdpUbZhmotgx,9500
Valonkantajat,28bRt53MIJjKuyQm3ieG6M,2200
Kilpi,6TD3sGMDFDxQqOj0YL12b4,16800
Plan 4,1MDbZWN49HRGDTkcIKTT54,12600
Ale Sergi,6oKLWbs4OqvmeXnREk0flZ,38300
Aonikenk,7hjJ0q7oXYcl866xlKLmu7,7200
Tren Loco,7aFWI1ooewKlAlMparvoab,30100
Pappo's Blues,59dLJG3ZVwkMZLFKByQCJB,360700
Кипелов,1zPtT8rIn2NjlXr37K57Mb,217500
Helker,73UaCOx7zJtZ8HlEjTnb0Z,8400
Chuck Jonhson,6XGtrhjZ1fUejdMeQXOJz7,8900
El Bananero,3ZZgaskfD6ssMYfKjEb2Z7,30900
Heavy Metal Perse,4Tn492w39RC022GcG89rYW,6600
Daniel Lioneye,2i9NRYNKiEtRVvF7XU4qE7,21200
Timo Rautiainen & Trio Niskalaukaus,6sJ8TvVdY3NLFxtG4TESzC,35400
Seikima-II,3xl8koA4X7WDnRYSmjYeDa,56700
Lethal,7K0Q9SUKzxWgefD9qSch6S,8000
Mastifal,1EvaJtqYxjC6ag0IU7uyRM,17700
Juanse,5AQlQBU9LCmQwReukeom2I,60400
Viikate,7q12xW42JkVKEMFNQACZ3l,73300
Cianciarulo,51NO7YnhSgC02dyIi7QaBp,82600
Denied,5SWGq3iSMZyab6vqj9mNz8,1500
Mario Altamirano and A.N.I.M.A.L.,5Szv9SK8b5cY40jhN0mV5m,33500
Die Apokalyptischen Reiter,04L8hbMJRQ5vFnLeDgA8xn,105500
Aria,0ICn3Cbc4mMeLmTvwnqXYu,178000
ONMYO-ZA,6a2e3isd4orqnwvdXXYDVc,97900
Battle Beast,7k5jeohQCF20a8foBD9ize,585700
Serpentor,09Z8ZKx0g9HCsO9BiaYMwM,4000
Nayla Scalia,55lTQ0P0AymQOZGIPm1lq6,0
Adrián Otero,0RZvJL3AicNni7cisqcIxC,14000
Театр Теней,7agVLhLfishTzcCv1mCMR4,18400
Rowek,302pl6shGWFGzh7YqFmNgq,3200
Beto Zamarbide,5l55oX7odjOOqGYWNtMO8A,0
Lordi,14SgKNlOCKAI0PfRD1HnWh,449900
Megadriver,5Ebyxzsw45WAaUZTiJ3fkw,15800
U.D.O.,2aWjaq32aRQo58dw0w8NM6,189400
Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,166300
Megaraptor,1I98HSdBKIcRpCmd839ZyA,112500
VOWWOW,5UKAIeLtbcNY0wq9VucsHK,7700
Kinniku Shōjo Tai,49Ih923DaLzIEGqAe0PirH,19700
Ari Koivunen,7MkCEt5JSHsRTj93L0X389,15200
Björgvin Sigurðsson,3j8uizFCfcMS1h67cQJZAd,19
Alejandro Medina,2MvoqSSTigBbfXWoSHGtgj,2800
Pappo Y Hoy No Es Hoy,1GRhF2u7x9tSgAOq9IWLMq,3300
Ciro Pertusi,1WfuDfBxYtT6FmhKaLKFJc,0
Andres Ciro,7bvUDdPliDumrM1IkALqR4,0
Tano Romano,1pB7DnYxsE4QaV9rI6VMwc,3200
Bloodbound,6nf7iwR6AoROxfUKZWd1r6,286500
Claudio Marciello,4gHjWV2oalYMkHYfBCt3Lr,15200
Patan,1f7WRHFzexYOOYmxewy0pk,0
Renacer,7B9pJzrDTdS1HCnuNQklaU,5400
Zorra,24rW9pJGa7dFAbxOBABwg4,1400
Omar Mollo,3gvvM06RykBuIcFpWljUhD,18900
In Solitude,5CNR5mJJPAhMamFWQ9xJxD,5400
Moris,6nDtQCSWqly8rUM8s0JZa5,36700
DEAD END,2iyhz71bBQuNVtGjbzCr4z,292
Yajaira,30XqLBME9I6YRl6ugWcCUg,2500
Dragonfly,2YWMQSFPyEluasEfHOr5sU,33
Marko Hietala,1tbhwOH5UBAJoqTx9Oak00,54500
LOUDNESS,2bjzKs28cL5EVKB0xqUGuJ,73900
SEX MACHINEGUNS,7ryhULNX7RLDr2sAwJa2wO,21200
Daniel Telis,7CwJkoI4joDFNANXKnysMu,21
Guillermo Sanchez,07WQSkGwdwfKY0vVmjJJFO,423
Mindless Sinner,0R97Zv1iQRPyj4xPQfk1iV,6400
Udo Dirkschneider,07CIzmTuAiQk4N2OikMfbw,13700
Animal,5jzcCT2mj5mHr4xU1XafTH,22
FLATBACKER,7kBu9YDKdtlIw0NhJG2Znd,2500
Screamer,3qcFxAxc0pzQklnjUKxPDk,3400
1782,18HomXPmmtzcpTwaPQ0lFe,71600
Ike Parodi,16Hg2EZZxk1rc4Xyxeh4l8,1500
AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,14900000
Shubh,5r3wPya2PpeTTsXsGhQU8O,12100000
Ikky,3nqS8jzqmsPKFJTp0BOIel,12900000
Shinda Kahlon,6aQfrWHwAcuY8IYItbChZh,7400000
Gurinder Gill,5DHi2MeoRgAwPE0A0qwRMl,6200000
Gminxr,4vvW590Gq8dNWsP5BM9FkS,3900000
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,43300000
Chani Nattan,1sSYaQBOI71QZDZ9OWW3hp,3600000
Inderpal Moga,4Lk9Mory8nRTolPO1TMMcN,2500000
Intense,0OS0NZnK7TGIAWx8MkWNFN,5900000
aleemrk,384pA1WJO9B09gUcuIL2XP,590900
Maninder Buttar,2sN4fSzAm2rAL0HIurPCEM,2900000
The PropheC,4aopF0aU0Nbu5GtSorXV0W,3000000
Sidhu Moose Wala,4PULA4EFzYTrxYvOVlwpiQ,9100000
Akhil,6zZrFenNe3YPttxZsnQQs1,5100000
Sunny Malton,2ScEhgArBEdKyU4vNHSyiY,1600000
The Kidd,6bYgde9eOAKwWgpCUpdiin,33600
Dhvani Bhanushali,1OPqAyxsQc8mcRmoNBAnVk,8100000
Abhijit Vaghani,70voqWnL1gpuxodufMgBt4,5700000
Bob,69TcMkhvenAeokIhBGIUCQ,2000000
Vilen,5gVozagAcRKYCeAVnlC3Nk,3400000
Tochi Raina,6k6dimE4a6OFnD0HWmkIUW,8300000
Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,23400000
Adithya RK,2AQwMDyDvgpZcHLITOpgpm,2800000
Dabzee,2JJKoRrK7Eec7jlcjFB7sc,3600000
SA,,
Anthony Daasan,1lDx24tVvy8JVKOVjnlJfv,3400000
Kamal Haasan,5asJ8jtjk36r5PW5upyJm6,3200000
Rokesh,00LxYZ7wjuOneFyYMFB8n0,858700
Ramya Behra,4oLYCl1Ay1UxcF7TUNPXOQ,38300
Sahithi Chaganti,01dP5AXWzqsUZj4VIcUSDM,2300000
Vijay Yesudas,0aUQnP4HhUQXcurZl9GJIA,8300000
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,19700000
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,24500000
Amari,2UJ9tfT0cOFGo1FljX1vwM,9500
Bohemia,0SWOtgI95g7oVrP9halrmP,3700000
Yo Yo Honey Singh,7uIbLdzzSEqnX0Pkrb56cR,18600000
Money Musik,0Y5Wgx4aNU8Jm4T9OxI22o,1400000
Armani White,2qAwMsiIjTzlmfAkXKvhVA,3000000
Imran Khan,24BYRlsS8uIO4jA71mJ4Js,4099999
Arjun Kanungo,3bAFvRjPZrpRz9Ox1sElQa,2700000
Momina Mustehsan,7J2gs5q2wLq6lU4q4wkyuV,2800000
AR Paisley,4CqzwlyoNSvoGeMk7NiMhd,467800
YG,,
Tegi Pannu,78sIlhMniFgXlOrNWnPtIl,2100000
Manni Sandhu,3IzepIGEFUSFFnuIVGwZDS,3700000
Guri,7AzzWJUcEEKVTOijy4OeX3,93600
Guru Randhawa,5rQoBDKFnd1n6BkdbgVaRL,12900000
MC STAN,5uemEEtB1ZC3s1KM7gReeH,1000000
Dhanush,2F3KtUVtrt2GLjcl6pB4cz,10200000
Shruti Haasan,06vOoTzj6cIac9FMbNXz9h,8700000
Byg Bird,,
Zahrah S Khan,7C5xVXoqim1TICnCMZ9A6P,2600000
Mika Singh,5T2I75UlGBcWd5nVyfmL13,10200000
Ali Quli Mirza,5tCVWAczftmj4Ca9p6RJmj,108200
Neeraj Shridhar,3tHD07u1ON4uHxmnT9rwqZ,14300000
Ravi G,7F0SYkO9wyNY0aJFD2C1bD,1800000
Shashaa Tirupati,12CpR4SNDzVIlDoPSeNFeW,12700000
IP Singh,7pauOFC9bRqioSX30AvNkG,3100000
Stephen Zechariah,4ONKKiZXVVuz5nAWCUnnjG,1800000
Srinisha Jayaseelan,4fbPpuZDZjzbTdGIwhD45a,3800000
Ajesh,7zneCNzf0wfXcjCOvirRlX,3300000
Mohit Chauhan,5GnnSrwNCGyfAU4zuIytiS,26900000
Millind Gaba,7hVmdlsJp0E2WQIvVl8ngN,2500000
Asli GOLD,0MDuneb2yM4vkubU0FwDKp,296100
Sanjoy,6qjhYs5KNSoSU6fNJqDGIo,5400000
Paradox,0mgNs8G47LhbfqgsQhueOv,11500
The Landers,7KEQQy9VJpx2xaojUu2VTp,731100
Bhalwaan,0B6Y4zlto5DbCaU6eNLvXi,1100000
Signature By SB,5uhcvmuj3X2tr8ooCLrUAx,1500000
KR$NA,5C1S9XwxMuuCciutwMhp5t,5500000
Mehar Vaani,1292Fb98poF6N9aEk9oibw,685100
Jass Manak,2P9JaCtpbQSuZOgvtPrUJ8,3200000
Emiway Bantai,008PpLcKUtVXle6JSwkq3I,1200000
Jaura Phagwara,2NV7RSOqlCvigkJ9xMBxDW,1300000
Aastha Gill,1BYjhAClGpBTLZfics0VRZ,4900000
Jasmin Walia,4bWGzsNAtfPp8P7pSBukH8,2700000
Bilal Saeed,7hHDO4bJGlEaEHlY2lj1eZ,3400000
Jordan Sandhu,3TozxPbDes76aGFdfv7PMv,5600000
Sanjana Kalmanje,4zQpCebYLmlfG8Cw43xdtZ,2500000
Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,17400000
EST Gee,4FlG0V0jhLO4qGpayFOphj,3700000
Sathyaprakash D.,5n2QCkYnVVPQ5DLVRxOm4j,1100000
Jithin Raj,2GkBjSH85M2uKGVtFL5eua,2200000
Brodha V,6xl0mjD1B4paRyfPDUOynf,895800
Nora Fatehi,76jfMJlfNPQsOBblO0ZaEA,1200000
Varun Dhawan,1P0xN5daAiUEebg0m8pY2O,726000
Surbhi Jyoti,0ZwLuYX3Fe14PhonPeqd5X,143
Kanika Kapoor,6qcIg4IPLulyc03mWR87N8,5800000
Devi Sri Prasad,5sSzCxHtgL82pYDvx2QyEU,17900000
Mr. Capone-E,3BG9cpTxZQzQChcsp7ss9a,317800
El Alfa,2oQX8QiMXOyuqbcZEFsZfm,25900000
Ananthakrrishnan,07ziSY1M5vTjGnNtW9WNeR,1600000
Jhayco,6nVcHLIgY5pE2YCl8ubca1,31200000
Al Rufian,57o1IPq5xCi32XkPLCDsjh,672700
Rome & Urba,5nCDKB2wHDtZozxPp3fcWh,77800
Divino,3PkVrt8lRBTV2RDSICxz5X,959800
The Local Train,7b6Ui7JVaBDEfZB9k6nHL0,3400000
Byg Byrd,1QO8PBgZ3Cv1xtKyw9ihjT,2000000
Snow,3uZFBSsMiooimnprFL9jD1,1500000
Kaushik Krish,0qkE3ei6S9JhPheroVpzqn,2900000
Padmalatha,7xgN0GCVgPxHiU8p8PIYfk,4099999
Natalia Jiménez,0j8QSBQZ9MNSGjHr1Vll1R,2900000
PSY,2dd5mrQZvg6SmahdgVKDzh,7600000
Varinder Brar,4C19flKmMm12gRxmBJWMCV,2400000
Shalmali Kholgade,6uskWv5K2FA0YOAYr7JOUz,7300000
Rav Aulakh,41mbGEbwlzaCzy3sDVuFoj,126300
Dub Sharma,5pJnHE4GkcnLYMvnMOmGZr,1100000
Wazir Patar,3bCfmBmsKvp4UXialp6xNZ,2000000
Azaad,4t695sX6kF0p2HZMbgAOjD,0
Daler Mehndi,6wa1AsxB9oJP7lwNSmbcYx,6000000
Hrishikesh,23y7sT3YJztGVJUMMYuxL4,1000000
Neuman,54SpMvvemA3VnhHCCUmtW9,620800
FRANCO,5gVPsOz2uAzkmSbn4NwYXe,1300
Shazneen Arethna,7sCO08Lf7f0FHy2KEEZ5lk,674200
Samantha,7ExWkh4tY8Y0HYmTD3kz7Y,115700
Sunayana,2B6by2aKuDkLUo06LV960f,620700
Shooter Kahlon,5oL0GAI8fKD0Wgbr4Em9AS,1400000
Mugen Rao,521uA5nxi1L31JgK6yd2lA,755600
Prashan Sean,04WGlrqyaR2LvjkL5O2eVf,493100
Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,14700000
Sonam Bajwa,2SyZp7V9vbRK1crDWxy4Ds,769700
Ajay-Atul,5fvTHKKzW44A9867nPDocM,17100000
Ajay Gogavale,0vkpFzbSTmwPuGGnhsblFI,6400000
Sikander Kahlon,08mu3VEvLCIWDq4t0NNoTN,411400
Shakthisree Gopalan,7zAp0JbkavFg2rcMGvANtP,7900000
Saindhavi,6rEXjeIJ0wL6BFdo8CRcit,8600000
Dido,2mpeljBig2IXLXRAFO9AAs,19400000
HVME,2o08sCWF5yyo2G4DCiT7T9,3200000
Ajey Nagar (CarryMinati),1VwNP7mP5DmTsdJqQuW0nT,423100
Wily Frenzy,6VThiaywEMHlLUf8ThNxdg,388700
Akull,1dqPqXbxxYtCtLbKeAN2Ss,1100000
Mustafa Zahid,71oGOxg5ez52Hh1Ye41A98,14100000
Sunanda Sharma,7AKO4PWJ6ToZVUfA5xmsIY,3700000
Payal Dev,6FtZhorjCMfkaVJ7kKdmq7,8500000
Blockboi Twitch,7fc9ZrMgda9ugNGz5DOTtw,166100
Desi Crew,6lMIhndzcevFkVWSJnXPt2,4300000
Satinder Sartaaj,4rgw8A5vcYinpZLDKHrEdV,11100000
Raj Ranjodh,183DgO92lAqgpVVNKI7ZKF,5100000
Kahlon,6rHyVOJFRsLEOo1aOd2zQG,955400
Chlöe,1FtBEIWAwvw5ymBen5GICR,2300000
Gana Balachandar,1GH0DojDQJeEKQ4BDMShAL,1300000
Srinidhi Venkatesh,1PDFenKwhb7oNx0bxCyQF2,1600000
Christopher Stanley,21U7OdOREja3hRaxem7U4X,918600
Sudarshan Ashok,2sSILAscwBbgmjmwlecoFA,475100
The Yellow Diary,6xlrAAgxcRlgCXnbg2hcFc,384500
